,colsample_bytree,eta,eval_metric,gamma,max_depth,objective,subsample,tree_method,scores_mae,scores_rmse
0,0.7063215299237193,0.15444666078707428,mae,0.2902201870074773,8,reg:linear,0.9587177020501374,gpu_hist,3.037313785818315,4.113603235102826
1,0.7842508219831559,0.0704764914908046,mae,0.3939119475404125,9,reg:linear,0.9265946458317066,gpu_hist,3.0562496435102138,4.031501322167002
2,0.9908816135788769,0.0929007151468946,mae,0.9795898385852042,9,reg:linear,0.8893201461373996,gpu_hist,2.9016475975127665,3.944860031692331
3,0.9576340320703836,0.1433879885293685,mae,0.2736794580595715,9,reg:linear,0.8378596667610924,gpu_hist,3.174815671652266,4.40395253892991
4,0.647469209459016,0.08403976476391463,mae,0.2205022738970106,9,reg:linear,0.7777380559708187,gpu_hist,2.9245550178015502,4.0308988797338685
5,0.6073896714381939,0.08907245581660149,mae,0.357339616285376,8,reg:linear,0.892402295661575,gpu_hist,2.9105466171810703,3.8710731043932314
6,0.5338678380137888,0.113258769804295,mae,0.6494342687800538,9,reg:linear,0.860832855700403,gpu_hist,3.1498905824804773,4.321274194025001
7,0.819960510663762,0.051572453348623454,mae,0.9446689170495839,7,reg:linear,0.8243985819971571,gpu_hist,3.117369590758506,4.310847871890189
8,0.8252653687195268,0.07749238522378338,mae,0.3247125426353349,8,reg:linear,0.8518487228464295,gpu_hist,2.8266822114538606,3.9703092723592794
9,0.5507064916110508,0.06311209963582044,mae,0.6386753088436808,8,reg:linear,0.914155788551844,gpu_hist,2.9014469759363957,3.964151804182311
10,0.9908816135788769,0.0929007151468946,mae,0.9795898385852042,9,reg:linear,0.8893201461373996,gpu_hist,3.084369503086613,4.41918719950296
11,0.5865351514232553,0.04043791984482743,mae,0.24399054921375896,8,reg:linear,0.8804163068523922,gpu_hist,2.92457773092881,3.948318455926243
12,0.647469209459016,0.08403976476391463,mae,0.2205022738970106,9,reg:linear,0.7777380559708187,gpu_hist,2.987641938045187,4.04487113304926
13,0.8913002538688781,0.08364641123899878,mae,0.585427126850794,7,reg:linear,0.7433989672646772,gpu_hist,3.339924134386396,4.6239403169578
14,0.8322512940263898,0.06668062673286003,mae,0.6006078393587848,9,reg:linear,0.9816052903699509,gpu_hist,2.9340430540560134,4.0418390582768815
15,0.819960510663762,0.051572453348623454,mae,0.9446689170495839,7,reg:linear,0.8243985819971571,gpu_hist,3.05489031812837,4.269750723572594
16,0.707835436996217,0.030558225907330726,mae,0.35490299081715815,7,reg:linear,0.8102136163499691,gpu_hist,2.596983205384807,3.495408432812588
17,0.7842508219831559,0.0704764914908046,mae,0.3939119475404125,9,reg:linear,0.9265946458317066,gpu_hist,3.0094247778411054,4.020111490504672
18,0.8221257109825031,0.09789937078922971,mae,0.14139534536259213,7,reg:linear,0.7502252758312178,gpu_hist,3.1079173154429713,4.156395563487437
19,0.7956320654887754,0.07053001652135775,mae,0.782172384869658,9,reg:linear,0.9068297601184911,gpu_hist,3.2356645167645515,4.43536502560445
20,0.6053652797688394,0.05682618501330786,mae,0.4141220218969204,9,reg:linear,0.7994717576342886,gpu_hist,3.129008347449764,4.350594238678883
21,0.6073896714381939,0.08907245581660149,mae,0.357339616285376,8,reg:linear,0.892402295661575,gpu_hist,2.826558930183306,3.87145178078156
22,0.6312613252344208,0.11813491018754688,mae,0.05259540870341817,6,reg:linear,0.7990899440120148,gpu_hist,3.0274278461122974,4.0570990140021
23,0.8229470565333281,0.13690029126618083,mae,0.8917730007820798,9,reg:linear,0.8150324556477333,gpu_hist,3.1488438367457836,4.284786156983826
24,0.7063215299237193,0.15444666078707428,mae,0.2902201870074773,8,reg:linear,0.9587177020501374,gpu_hist,3.0342361416438637,4.126650693367763
25,0.7842508219831559,0.0704764914908046,mae,0.3939119475404125,9,reg:linear,0.9265946458317066,gpu_hist,2.9941742875268385,4.109963607377379
26,0.6385530390491512,0.03841486617391577,mae,0.9304149025112907,7,reg:linear,0.9162065376751806,gpu_hist,2.9377746090341152,3.9688513686581315
27,0.7956320654887754,0.07053001652135775,mae,0.782172384869658,9,reg:linear,0.9068297601184911,gpu_hist,2.987326098684354,3.990915498695341
28,0.647469209459016,0.08403976476391463,mae,0.2205022738970106,9,reg:linear,0.7777380559708187,gpu_hist,3.119665442469822,4.437775433266975
29,0.7527067752196984,0.04434116879353167,mae,0.2786521209480455,8,reg:linear,0.7484509247072934,gpu_hist,3.051477446409491,4.200013322968172
30,0.6116618719228568,0.06349421072805687,mae,0.370601313904941,9,reg:linear,0.7216511959391813,gpu_hist,2.999541654929038,4.093862398174043
31,0.8353189348090797,0.07101094271141385,mae,0.1289262976548533,6,reg:linear,0.8091132312827868,gpu_hist,2.691852694036119,3.7208670759594766
32,0.8252653687195268,0.07749238522378338,mae,0.3247125426353349,8,reg:linear,0.8518487228464295,gpu_hist,3.0406097789798356,4.103321654050725
33,0.7842508219831559,0.0704764914908046,mae,0.3939119475404125,9,reg:linear,0.9265946458317066,gpu_hist,3.032622094119637,4.250485216343901
34,0.8221257109825031,0.09789937078922971,mae,0.14139534536259213,7,reg:linear,0.7502252758312178,gpu_hist,2.9975071898941854,4.071276506263798
