,colsample_bytree,eta,eval_metric,gamma,max_depth,objective,subsample,tree_method,scores_mae,scores_rmse
0,0.8363083529393841,0.12608850980568648,mae,0.9615739052538369,8,reg:linear,0.871250177893489,gpu_hist,2.656621562447285,3.7327066788994094
1,0.7842508219831559,0.0704764914908046,mae,0.3939119475404125,9,reg:linear,0.9265946458317066,gpu_hist,2.322722446258252,3.391228454784937
2,0.8221257109825031,0.09789937078922971,mae,0.14139534536259213,7,reg:linear,0.7502252758312178,gpu_hist,2.4065261671323044,3.3968943603307866
3,0.7956320654887754,0.07053001652135775,mae,0.782172384869658,9,reg:linear,0.9068297601184911,gpu_hist,2.700866304214184,3.7838662190637358
4,0.6053652797688394,0.05682618501330786,mae,0.4141220218969204,9,reg:linear,0.7994717576342886,gpu_hist,2.5416833183398615,3.61481186383025
5,0.9420786815766118,0.11170766575057309,mae,0.19415576889823116,5,reg:linear,0.9288539613261505,gpu_hist,2.5363243548928596,3.4177367901692954
6,0.9583336548340888,0.0513002545193486,mae,0.5774917479799208,6,reg:linear,0.8358168287351695,gpu_hist,2.578723441197322,3.6452005536199152
7,0.5794847918227599,0.04200879093764849,mae,0.6563295894652734,5,reg:linear,0.758974708504016,gpu_hist,2.611354830998641,3.801251000995908
8,0.8252653687195268,0.07749238522378338,mae,0.3247125426353349,8,reg:linear,0.8518487228464295,gpu_hist,2.3962667994499203,3.3833399992837734
9,0.5507064916110508,0.06311209963582044,mae,0.6386753088436808,8,reg:linear,0.914155788551844,gpu_hist,2.350812304771863,3.2691921222183598
10,0.8221257109825031,0.09789937078922971,mae,0.14139534536259213,7,reg:linear,0.7502252758312178,gpu_hist,2.49847134838075,3.5158482860085156
11,0.6400346820948016,0.08331071033802616,mae,0.4377192284389271,8,reg:linear,0.7336779980459828,gpu_hist,2.5524109969872693,3.6877999024440715
12,0.5484114962752848,0.04254716894328666,mae,0.9754575103417759,6,reg:linear,0.9565729201508675,gpu_hist,2.549224270123702,3.579896792936788
13,0.9420786815766118,0.11170766575057309,mae,0.19415576889823116,5,reg:linear,0.9288539613261505,gpu_hist,2.552484168786269,3.4524141757917635
14,0.6186538017870704,0.09936221172098661,mae,0.08010133801613017,9,reg:linear,0.8438566712976306,gpu_hist,2.4367373395296243,3.4792606518645806
15,0.819960510663762,0.051572453348623454,mae,0.9446689170495839,7,reg:linear,0.8243985819971571,gpu_hist,2.650865372960553,3.7080065219194105
16,0.6015877121601333,0.03383497136629508,mae,0.053701191665621595,7,reg:linear,0.7634807174249806,gpu_hist,2.5281982964699083,3.6553134357732953
17,0.5507064916110508,0.06311209963582044,mae,0.6386753088436808,8,reg:linear,0.914155788551844,gpu_hist,2.6143617131343255,3.6799511364901254
18,0.596136574423725,0.07090935617481432,mae,0.24459837442297117,5,reg:linear,0.8101388966250533,gpu_hist,2.198741141007497,3.057283841790037
19,0.6400346820948016,0.08331071033802616,mae,0.4377192284389271,8,reg:linear,0.7336779980459828,gpu_hist,2.5532607459471777,3.629810678070123
20,0.6053652797688394,0.05682618501330786,mae,0.4141220218969204,9,reg:linear,0.7994717576342886,gpu_hist,2.576230322894143,3.6706763008754626
21,0.7527067752196984,0.04434116879353167,mae,0.2786521209480455,8,reg:linear,0.7484509247072934,gpu_hist,2.3597620608073013,3.36544115483581
22,0.6116618719228568,0.06349421072805687,mae,0.370601313904941,9,reg:linear,0.7216511959391813,gpu_hist,2.6181822696465713,3.749242332109243
23,0.8353189348090797,0.07101094271141385,mae,0.1289262976548533,6,reg:linear,0.8091132312827868,gpu_hist,2.392527683129677,3.427047582368325
24,0.8252653687195268,0.07749238522378338,mae,0.3247125426353349,8,reg:linear,0.8518487228464295,gpu_hist,2.539616395176374,3.6308078347910033
25,0.5143750856805138,0.10274658563064265,mae,0.18122241679509266,6,reg:linear,0.9886684242627791,gpu_hist,2.5197311194579295,3.630548043589343
26,0.596136574423725,0.07090935617481432,mae,0.24459837442297117,5,reg:linear,0.8101388966250533,gpu_hist,2.5822593774612135,3.5811587378306196
27,0.6400346820948016,0.08331071033802616,mae,0.4377192284389271,8,reg:linear,0.7336779980459828,gpu_hist,2.572360474692858,3.563942181240111
28,0.5484114962752848,0.04254716894328666,mae,0.9754575103417759,6,reg:linear,0.9565729201508675,gpu_hist,2.276843003823207,3.3088565071731395
29,0.8913002538688781,0.08364641123899878,mae,0.585427126850794,7,reg:linear,0.7433989672646772,gpu_hist,2.4836844475085917,3.4787433435750503
30,0.9583336548340888,0.0513002545193486,mae,0.5774917479799208,6,reg:linear,0.8358168287351695,gpu_hist,2.460686632405761,3.496665445547904
31,0.5794847918227599,0.04200879093764849,mae,0.6563295894652734,5,reg:linear,0.758974708504016,gpu_hist,2.40979623900927,3.55971133417015
32,0.8252653687195268,0.07749238522378338,mae,0.3247125426353349,8,reg:linear,0.8518487228464295,gpu_hist,2.767917993138387,3.89705391286857
33,0.5143750856805138,0.10274658563064265,mae,0.18122241679509266,6,reg:linear,0.9886684242627791,gpu_hist,2.476639243437693,3.4862118056549205
34,0.596136574423725,0.07090935617481432,mae,0.24459837442297117,5,reg:linear,0.8101388966250533,gpu_hist,2.417089852754886,3.4494468679617096
